path,class,rev,station,cam,season,day_part,date_time,seq_id
rev14/21/21_20211127 (3037).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-27 11:38:09,7062
rev14/21/21_20211127 (3039).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-27 11:38:12,7062
rev14/21/21_20211127 (3064).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-27 11:40:20,7063
rev14/21/21_20211127 (3068).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-27 11:40:23,7063
rev14/21/21_20211127 (3070).JPG,fallow deer,rev14,21B,21,autumn,evening,2021-11-27 13:00:19,7064
rev14/21/21_20211127 (3069).JPG,fallow deer,rev14,21B,21,autumn,evening,2021-11-27 13:00:19,7064
rev14/21/21_20211128 (3111).JPG,red deer,rev14,21B,21,autumn,evening,2021-11-28 15:50:29,7065
rev14/21/21_20211128 (3115).JPG,red deer,rev14,21B,21,autumn,evening,2021-11-28 15:50:43,7065
rev14/21/21_20211128 (3119).JPG,red deer,rev14,21B,21,autumn,evening,2021-11-28 15:50:53,7065
rev14/21/21_20211129 (3134).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-29 09:53:28,7066
rev14/21/21_20211129 (3155).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-29 09:56:21,7067
rev14/21/21_20211129 (3166).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-29 09:59:42,7068
rev14/21/21_20211129 (3169).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-29 09:59:45,7068
rev14/21/21_20211129 (3170).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 09:59:46,7068
rev14/21/21_20211129 (3175).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:29:19,7069
rev14/21/21_20211129 (3182).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:29:27,7069
rev14/21/21_20211129 (3197).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:31:52,7070
rev14/21/21_20211129 (3219).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:32:22,7070
rev14/21/21_20211129 (3226).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:32:29,7070
rev14/21/21_20211129 (3237).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:32:41,7070
rev14/21/21_20211129 (3240).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:32:44,7070
rev14/21/21_20211129 (3247).JPG,cow,rev14,21B,21,autumn,morning,2021-11-29 10:32:51,7070
rev14/21/21_20211130 (3304).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:06:52,7071
rev14/21/21_20211130 (3321).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:07:49,7071
rev14/21/21_20211130 (3332).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:08:09,7071
rev14/21/21_20211130 (3347).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:08:47,7071
rev14/21/21_20211130 (3351).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:09:05,7071
rev14/21/21_20211130 (3362).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:09:36,7071
rev14/21/21_20211130 (3369).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:09:47,7071
rev14/21/21_20211130 (3370).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:09:52,7071
rev14/21/21_20211130 (3385).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:15:01,7072
rev14/21/21_20211130 (3390).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:15:16,7072
rev14/21/21_20211130 (3393).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:15:19,7072
rev14/21/21_20211130 (3397).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:16:08,7072
rev14/21/21_20211130 (3417).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:17:24,7072
rev14/21/21_20211130 (3431).JPG,red deer,rev14,21B,21,autumn,morning,2021-11-30 09:18:05,7072
rev14/21/21_20211130 (3476).JPG,red deer,rev14,21B,21,autumn,evening,2021-11-30 15:24:35,7073
rev14/21/21_20211130 (3498).JPG,red deer,rev14,21B,21,autumn,evening,2021-11-30 15:25:01,7073
rev14/21/21_20211201 (3550).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:24:09,7074
rev14/21/21_20211201 (3554).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:25:37,7074
rev14/21/21_20211201 (3562).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:28:20,7075
rev14/21/21_20211201 (3575).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:28:39,7075
rev14/21/21_20211201 (3581).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:28:48,7075
rev14/21/21_20211201 (3594).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:05,7075
rev14/21/21_20211201 (3600).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:14,7075
rev14/21/21_20211201 (3603).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:18,7075
rev14/21/21_20211201 (3605).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:19,7075
rev14/21/21_20211201 (3613).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:33,7075
rev14/21/21_20211201 (3627).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:29:51,7075
rev14/21/21_20211201 (3639).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:30:06,7075
rev14/21/21_20211201 (3648).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:30:16,7075
rev14/21/21_20211201 (3663).JPG,cow,rev14,21B,21,winter,morning,2021-12-01 11:59:23,7076
rev14/21/21_20211201 (3688).JPG,cow,rev14,21B,21,winter,evening,2021-12-01 13:12:20,7077
rev14/21/21_20211201 (3718).JPG,cow,rev14,21B,21,winter,evening,2021-12-01 13:15:26,7078
rev14/21/21_20211201 (3726).JPG,cow,rev14,21B,21,winter,evening,2021-12-01 13:15:36,7078
rev14/21/21_20211201 (3736).JPG,cow,rev14,21B,21,winter,evening,2021-12-01 13:15:48,7078
rev14/21/21_20211201 (3749).JPG,cow,rev14,21B,21,winter,evening,2021-12-01 13:16:02,7078
rev14/21/21_20211201 (3758).JPG,wild boar,rev14,21B,21,winter,evening,2021-12-01 14:47:35,7079
rev14/21/21_20211203 (3806).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 10:51:16,7080
rev14/21/21_20211203 (3819).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 10:54:40,7081
rev14/21/21_20211203 (3860).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 11:14:38,7082
rev14/21/21_20211203 (3864).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 11:14:42,7082
rev14/21/21_20211203 (3870).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 11:15:28,7082
rev14/21/21_20211203 (3876).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 11:15:34,7082
rev14/21/21_20211203 (3999).JPG,red deer,rev14,21B,21,winter,morning,2021-12-03 11:52:45,7083
rev14/21/21_20211203 (4039).JPG,red deer,rev14,21B,21,winter,evening,2021-12-03 12:00:13,7084
rev14/21/21_20211203 (4050).JPG,human,rev14,21B,21,winter,evening,2021-12-03 12:12:26,7085
rev14/21/21_20211203 (4060).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:15:30,7086
rev14/21/21_20211203 (4083).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:15:55,7086
rev14/21/21_20211203 (4084).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:15:58,7086
rev14/21/21_20211203 (4086).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:15:59,7086
rev14/21/21_20211203 (4103).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:16:19,7086
rev14/21/21_20211203 (4104).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:16:20,7086
rev14/21/21_20211203 (4116).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:16:34,7086
rev14/21/21_20211203 (4179).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:18:31,7086
rev14/21/21_20211203 (4186).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:18:44,7086
rev14/21/21_20211203 (4187).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:18:45,7086
rev14/21/21_20211203 (4197).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:55:43,7087
rev14/21/21_20211203 (4198).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:55:43,7087
rev14/21/21_20211203 (4207).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:55:55,7087
rev14/21/21_20211203 (4243).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:56:37,7087
rev14/21/21_20211203 (4262).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:03,7087
rev14/21/21_20211203 (4272).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:17,7087
rev14/21/21_20211203 (4283).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:30,7087
rev14/21/21_20211203 (4284).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:33,7087
rev14/21/21_20211203 (4290).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:41,7087
rev14/21/21_20211203 (4295).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:57:45,7087
rev14/21/21_20211203 (4326).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:58:43,7087
rev14/21/21_20211203 (4329).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 12:58:46,7087
rev14/21/21_20211203 (4366).JPG,empty,rev14,21B,21,winter,evening,2021-12-03 13:01:13,7088
rev14/21/21_20211203 (4496).JPG,red deer,rev14,21B,21,winter,evening,2021-12-03 13:25:57,7089
rev14/21/21_20211203 (4510).JPG,red deer,rev14,21B,21,winter,evening,2021-12-03 13:26:32,7089
rev14/21/21_20211203 (4534).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 13:32:59,7090
rev14/21/21_20211203 (4561).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 13:58:05,7091
rev14/21/21_20211203 (4632).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 14:57:17,7092
rev14/21/21_20211203 (4658).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 14:57:54,7092
rev14/21/21_20211203 (4682).JPG,cow,rev14,21B,21,winter,evening,2021-12-03 14:58:23,7092
rev14/21/21_20211204 (4740).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:33:59,7093
rev14/21/21_20211204 (4759).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:35:35,7093
rev14/21/21_20211204 (4786).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:38:11,7094
rev14/21/21_20211204 (4789).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:40:38,7095
rev14/21/21_20211204 (4794).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:41:01,7095
rev14/21/21_20211204 (4798).JPG,red deer,rev14,21B,21,winter,morning,2021-12-04 10:41:06,7095
rev14/21/21_20211204 (4818).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 10:55:10,7096
rev14/21/21_20211204 (4821).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 10:55:29,7096
rev14/21/21_20211204 (4831).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 10:56:12,7096
rev14/21/21_20211204 (4833).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 10:56:14,7096
rev14/21/21_20211204 (4863).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:25:12,7097
rev14/21/21_20211204 (4871).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:25:26,7097
rev14/21/21_20211204 (4889).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:26:19,7097
rev14/21/21_20211204 (4891).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:26:20,7097
rev14/21/21_20211204 (4893).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:27:14,7097
rev14/21/21_20211204 (4914).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:28:29,7097
rev14/21/21_20211204 (4917).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:28:32,7097
rev14/21/21_20211204 (4921).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:28:45,7097
rev14/21/21_20211204 (4941).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:29:26,7097
rev14/21/21_20211204 (4959).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:29:46,7097
rev14/21/21_20211204 (4982).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:30:15,7097
rev14/21/21_20211204 (4992).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:30:28,7097
rev14/21/21_20211204 (4991).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:30:28,7097
rev14/21/21_20211204 (5005).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:30:44,7097
rev14/21/21_20211204 (5012).JPG,cow,rev14,21B,21,winter,morning,2021-12-04 11:30:55,7097
rev14/21/21_20211204 (5050).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 12:48:05,7098
rev14/21/21_20211204 (5057).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 12:48:22,7098
rev14/21/21_20211204 (5072).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:03:58,7099
rev14/21/21_20211204 (5074).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:03:59,7099
rev14/21/21_20211204 (5094).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:17:24,7100
rev14/21/21_20211204 (5101).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:28:07,7101
rev14/21/21_20211204 (5100).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:28:07,7101
rev14/21/21_20211204 (5136).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:55:49,7102
rev14/21/21_20211204 (5137).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:55:50,7102
rev14/21/21_20211204 (5142).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:58:08,7103
rev14/21/21_20211204 (5144).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:58:12,7103
rev14/21/21_20211204 (5154).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:58:29,7103
rev14/21/21_20211204 (5163).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 13:59:51,7103
rev14/21/21_20211204 (5197).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:01:00,7103
rev14/21/21_20211204 (5206).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:01:13,7103
rev14/21/21_20211204 (5207).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:03:01,7103
rev14/21/21_20211204 (5218).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:03:52,7103
rev14/21/21_20211204 (5250).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:18,7104
rev14/21/21_20211204 (5253).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:22,7104
rev14/21/21_20211204 (5257).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:28,7104
rev14/21/21_20211204 (5262).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:35,7104
rev14/21/21_20211204 (5266).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:40,7104
rev14/21/21_20211204 (5271).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:30:47,7104
rev14/21/21_20211204 (5289).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:14,7104
rev14/21/21_20211204 (5293).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:21,7104
rev14/21/21_20211204 (5294).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:21,7104
rev14/21/21_20211204 (5299).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:30,7104
rev14/21/21_20211204 (5307).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:40,7104
rev14/21/21_20211204 (5311).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:47,7104
rev14/21/21_20211204 (5320).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:31:59,7104
rev14/21/21_20211204 (5353).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:32:44,7104
rev14/21/21_20211204 (5356).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:32:47,7104
rev14/21/21_20211204 (5358).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:32:50,7104
rev14/21/21_20211204 (5357).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:32:50,7104
rev14/21/21_20211204 (5364).JPG,cow,rev14,21B,21,winter,evening,2021-12-04 14:32:58,7104
rev14/21/21_20211205 (5371).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:01:03,7105
rev14/21/21_20211205 (5415).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:02:59,7105
rev14/21/21_20211205 (5426).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:03:16,7105
rev14/21/21_20211205 (5430).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:03:23,7105
rev14/21/21_20211205 (5435).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:06:17,7106
rev14/21/21_20211205 (5438).JPG,red deer,rev14,21B,21,winter,morning,2021-12-05 11:06:30,7106
rev14/21/21_20211206 (5480).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:31:58,7107
rev14/21/21_20211206 (5479).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:31:58,7107
rev14/21/21_20211206 (5481).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:32:00,7107
rev14/21/21_20211206 (5482).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:32:09,7107
rev14/21/21_20211206 (5485).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:40:49,7108
rev14/21/21_20211206 (5486).JPG,iberian hare,rev14,21B,21,winter,morning,2021-12-06 06:40:50,7108
rev14/21/21_20211206 (5503).JPG,cow,rev14,21B,21,winter,morning,2021-12-06 11:48:39,7109
rev14/21/21_20211206 (5504).JPG,cow,rev14,21B,21,winter,morning,2021-12-06 11:48:39,7109
rev14/21/21_20211206 (5511).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:04:52,7110
rev14/21/21_20211206 (5655).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:41:48,7111
rev14/21/21_20211206 (5665).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:42:09,7111
rev14/21/21_20211206 (5672).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:42:21,7111
rev14/21/21_20211206 (5678).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:42:32,7111
rev14/21/21_20211206 (5679).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:42:33,7111
rev14/21/21_20211206 (5680).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 12:42:37,7111
rev14/21/21_20211206 (5800).JPG,red deer,rev14,21B,21,winter,evening,2021-12-06 13:29:11,7112
rev14/21/21_20211206 (5817).JPG,red deer,rev14,21B,21,winter,evening,2021-12-06 13:30:39,7112
rev14/21/21_20211206 (5824).JPG,red deer,rev14,21B,21,winter,evening,2021-12-06 13:37:03,7113
rev14/21/21_20211206 (5833).JPG,empty,rev14,21B,21,winter,evening,2021-12-06 13:38:33,7113
rev14/21/21_20211206 (5843).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 13:59:59,7114
rev14/21/21_20211206 (5865).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:08:17,7115
rev14/21/21_20211206 (5894).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:09:00,7115
rev14/21/21_20211206 (5903).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:09:17,7115
rev14/21/21_20211206 (5909).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:09:25,7115
rev14/21/21_20211206 (5916).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:09:36,7115
rev14/21/21_20211206 (5941).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:10:17,7115
rev14/21/21_20211206 (5967).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:10:59,7115
rev14/21/21_20211206 (5972).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:11:07,7115
rev14/21/21_20211206 (5976).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:11:11,7115
rev14/21/21_20211206 (5977).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:11:15,7115
rev14/21/21_20211206 (5986).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:11:27,7115
rev14/21/21_20211206 (5997).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:14:05,7116
rev14/21/21_20211206 (5995).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:14:05,7116
rev14/21/21_20211206 (6024).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:14:43,7116
rev14/21/21_20211206 (6030).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:14:51,7116
rev14/21/21_20211206 (6046).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:26:28,7117
rev14/21/21_20211206 (6048).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:26:32,7117
rev14/21/21_20211206 (6062).JPG,cow,rev14,21B,21,winter,evening,2021-12-06 14:26:51,7117
rev14/21/21_20211207 (6168).JPG,cow,rev14,21B,21,winter,morning,2021-12-07 10:53:50,7118
rev14/21/21_20211207 (6172).JPG,cow,rev14,21B,21,winter,morning,2021-12-07 11:11:16,7119
rev14/21/21_20211207 (6177).JPG,cow,rev14,21B,21,winter,morning,2021-12-07 11:14:51,7120
rev14/21/21_20211207 (6193).JPG,cow,rev14,21B,21,winter,evening,2021-12-07 12:07:19,7121
rev14/21/21_20211207 (6212).JPG,cow,rev14,21B,21,winter,evening,2021-12-07 12:18:12,7122
rev14/21/21_20211207 (6229).JPG,cow,rev14,21B,21,winter,evening,2021-12-07 12:54:46,7123
rev14/21/21_20211207 (6233).JPG,cow,rev14,21B,21,winter,evening,2021-12-07 12:54:55,7123
rev14/21/21_20211207 (6237).JPG,cow,rev14,21B,21,winter,evening,2021-12-07 12:55:49,7123
rev14/21/21_20211207 (6248).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 12:57:25,7123
rev14/21/21_20211207 (6249).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 12:57:29,7123
rev14/21/21_20211207 (6256).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 12:57:45,7123
rev14/21/21_20211207 (6265).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 12:58:12,7123
rev14/21/21_20211207 (6276).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 12:58:56,7123
rev14/21/21_20211207 (6294).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:00:23,7123
rev14/21/21_20211207 (6299).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:00:29,7123
rev14/21/21_20211207 (6307).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:02:21,7123
rev14/21/21_20211207 (6316).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:02:34,7123
rev14/21/21_20211207 (6325).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:02:47,7123
rev14/21/21_20211207 (6340).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:03:09,7123
rev14/21/21_20211207 (6343).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 13:03:13,7123
rev14/21/21_20211207 (6377).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 16:03:16,7124
rev14/21/21_20211207 (6381).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 16:03:24,7124
rev14/21/21_20211207 (6412).JPG,red deer,rev14,21B,21,winter,evening,2021-12-07 16:07:19,7125
rev14/21/21_20211209 (6446).JPG,wild boar,rev14,21B,21,winter,morning,2021-12-09 09:14:53,7126
rev14/21/21_20211209 (6500).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:15:12,7127
rev14/21/21_20211209 (6510).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:19:05,7128
rev14/21/21_20211209 (6513).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:20:10,7128
rev14/21/21_20211209 (6514).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:20:17,7128
rev14/21/21_20211209 (6519).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:32:10,7129
rev14/21/21_20211209 (6522).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:33:40,7129
rev14/21/21_20211209 (6528).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:33:55,7129
rev14/21/21_20211209 (6540).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 12:36:00,7130
rev14/21/21_20211209 (6572).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:31,7131
rev14/21/21_20211209 (6571).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:31,7131
rev14/21/21_20211209 (6573).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:32,7131
rev14/21/21_20211209 (6575).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:37,7131
rev14/21/21_20211209 (6576).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:39,7131
rev14/21/21_20211209 (6577).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:41,7131
rev14/21/21_20211209 (6578).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:42,7131
rev14/21/21_20211209 (6579).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:43,7131
rev14/21/21_20211209 (6580).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:46,7131
rev14/21/21_20211209 (6581).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:46,7131
rev14/21/21_20211209 (6582).JPG,fallow deer,rev14,21B,21,winter,evening,2021-12-09 13:46:47,7131
rev14/21/21_20211209 (6598).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:03:40,7132
rev14/21/21_20211209 (6614).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:05:13,7132
rev14/21/21_20211209 (6652).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:10:02,7133
rev14/21/21_20211209 (6668).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:10:54,7133
rev14/21/21_20211209 (6684).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:11:31,7133
rev14/21/21_20211209 (6687).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:11:34,7133
rev14/21/21_20211209 (6715).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:12:27,7133
rev14/21/21_20211209 (6724).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:12:40,7133
rev14/21/21_20211209 (6732).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:12:57,7133
rev14/21/21_20211209 (6742).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:45:38,7134
rev14/21/21_20211209 (6744).JPG,red deer,rev14,21B,21,winter,evening,2021-12-09 14:45:40,7134
